x,y,z,n1,n2,n3
0.0,2.4,3.8000000000000003,-0.64,-0.24,-0.73
0.0,1.8,4.0,-0.64,-0.24,-0.73
0.2,1.875,3.8000000000000003,-0.64,-0.24,-0.73
0.0,1.8,4.0,0.62,0.29,0.73
0.2,1.875,3.8000000000000003,0.62,0.29,0.73
0.2,1.375,4.0,0.62,0.29,0.73
0.0,1.8,4.0,-0.69,-0.32,-0.65
0.0,1.4,4.2,-0.69,-0.32,-0.65
0.2,1.375,4.0,-0.69,-0.32,-0.65
0.0,1.4,4.2,0.12,0.99,-0.0
0.2,1.375,4.0,0.12,0.99,-0.0
0.2,1.375,4.2,0.12,0.99,-0.0
0.0,1.4,4.2,-0.12,-0.99,0.0
0.0,1.4,4.4,-0.12,-0.99,0.0
0.2,1.375,4.2,-0.12,-0.99,0.0
0.0,1.4,4.4,0.12,0.99,-0.0
0.2,1.375,4.2,0.12,0.99,-0.0
0.2,1.375,4.4,0.12,0.99,-0.0
0.0,1.4,4.4,-0.12,-0.99,0.0
0.0,1.4,4.6000000000000005,-0.12,-0.99,0.0
0.2,1.375,4.4,-0.12,-0.99,0.0
0.0,1.4,4.6000000000000005,0.65,0.47,0.59
0.2,1.375,4.4,0.65,0.47,0.59
0.2,1.125,4.6000000000000005,0.65,0.47,0.59
0.0,1.4,4.6000000000000005,-0.52,-0.38,0.76
0.0,1.8,4.800000000000001,-0.52,-0.38,0.76
0.2,1.125,4.6000000000000005,-0.52,-0.38,0.76
0.0,1.8,4.800000000000001,-0.1,0.26,-0.96
0.2,1.125,4.6000000000000005,-0.1,0.26,-0.96
0.2,1.875,4.800000000000001,-0.1,0.26,-0.96
0.0,1.8,4.800000000000001,0.26,-0.68,-0.68
0.0,1.6,5.0,0.26,-0.68,-0.68
0.2,1.875,4.800000000000001,0.26,-0.68,-0.68
0.0,1.6,5.0,0.39,0.34,0.86
0.2,1.875,4.800000000000001,0.39,0.34,0.86
0.2,1.375,5.0,0.39,0.34,0.86
0.0,1.6,5.0,-0.34,-0.3,0.89
0.0,2.2,5.2,-0.34,-0.3,0.89
0.2,1.375,5.0,-0.34,-0.3,0.89
0.0,2.2,5.2,0.87,0.3,-0.38
0.2,1.375,5.0,0.87,0.3,-0.38
0.2,1.625,5.2,0.87,0.3,-0.38
0.0,2.2,5.2,-0.94,-0.33,0.0
0.0,2.2,5.4,-0.94,-0.33,0.0
0.2,1.625,5.2,-0.94,-0.33,0.0
0.0,2.2,5.4,0.95,0.27,0.17
0.2,1.625,5.2,0.95,0.27,0.17
0.2,1.5,5.4,0.95,0.27,0.17
0.0,2.2,5.4,-0.74,-0.21,-0.64
0.0,1.6,5.6000000000000005,-0.74,-0.21,-0.64
0.2,1.5,5.4,-0.74,-0.21,-0.64
0.0,1.6,5.6000000000000005,0.69,0.61,0.38
0.2,1.5,5.4,0.69,0.61,0.38
0.2,1.375,5.6000000000000005,0.69,0.61,0.38
0.0,1.6,5.6000000000000005,-0.62,-0.55,-0.55
0.0,1.4,5.800000000000001,-0.62,-0.55,-0.55
0.2,1.375,5.6000000000000005,-0.62,-0.55,-0.55
0.0,1.4,5.800000000000001,0.65,0.47,0.59
0.2,1.375,5.6000000000000005,0.65,0.47,0.59
0.2,1.125,5.800000000000001,0.65,0.47,0.59
0.0,1.4,5.800000000000001,-0.52,-0.38,-0.76
0.0,1.0,6.0,-0.52,-0.38,-0.76
0.2,1.125,5.800000000000001,-0.52,-0.38,-0.76
0.0,1.0,6.0,0.36,0.58,0.73
0.2,1.125,5.800000000000001,0.36,0.58,0.73
0.2,0.875,6.0,0.36,0.58,0.73
0.0,1.0,6.0,-0.19,-0.31,0.93
0.0,1.6,6.2,-0.19,-0.31,0.93
0.2,0.875,6.0,-0.19,-0.31,0.93
0.0,1.6,6.2,-0.03,0.26,-0.97
0.2,0.875,6.0,-0.03,0.26,-0.97
0.2,1.625,6.2,-0.03,0.26,-0.97
0.0,1.6,6.2,0.09,-0.7,-0.7
0.0,1.4,6.4,0.09,-0.7,-0.7
0.2,1.625,6.2,0.09,-0.7,-0.7
0.0,1.4,6.4,-0.39,0.78,0.49
0.2,1.625,6.2,-0.39,0.78,0.49
0.2,1.5,6.4,-0.39,0.78,0.49
0.0,1.4,6.4,0.16,-0.31,0.94
0.0,2.0,6.6000000000000005,0.16,-0.31,0.94
0.2,1.5,6.4,0.16,-0.31,0.94
0.0,2.0,6.6000000000000005,0.28,0.45,-0.85
0.2,1.5,6.4,0.28,0.45,-0.85
0.2,1.875,6.6000000000000005,0.28,0.45,-0.85
0.0,2.0,6.6000000000000005,-0.53,-0.85,0.0
0.0,2.0,6.800000000000001,-0.53,-0.85,0.0
0.2,1.875,6.6000000000000005,-0.53,-0.85,0.0
0.0,2.0,6.800000000000001,0.76,0.3,0.57
0.2,1.875,6.6000000000000005,0.76,0.3,0.57
0.2,1.5,6.800000000000001,0.76,0.3,0.57
0.0,2.0,6.800000000000001,-0.87,-0.35,-0.35
0.0,1.8,7.0,-0.87,-0.35,-0.35
0.2,1.5,6.800000000000001,-0.87,-0.35,-0.35
0.0,1.8,7.0,-0.17,0.46,-0.87
0.2,1.5,6.800000000000001,-0.17,0.46,-0.87
0.2,1.875,7.0,-0.17,0.46,-0.87
0.0,1.8,7.0,0.35,-0.94,0.0
0.0,1.8,7.2,0.35,-0.94,0.0
0.2,1.875,7.0,0.35,-0.94,0.0
0.0,1.8,7.2,-0.65,0.65,-0.4
0.2,1.875,7.0,-0.65,0.65,-0.4
0.2,2.0,7.2,-0.65,0.65,-0.4
0.0,1.8,7.2,0.24,-0.24,-0.94
0.0,1.0,7.4,0.24,-0.24,-0.94
0.2,2.0,7.2,0.24,-0.24,-0.94
0.0,1.0,7.4,-0.31,0.25,0.92
0.2,2.0,7.2,-0.31,0.25,0.92
0.2,1.25,7.4,-0.31,0.25,0.92
0.0,1.0,7.4,0.37,-0.29,0.88
0.0,1.6,7.6000000000000005,0.37,-0.29,0.88
0.2,1.25,7.4,0.37,-0.29,0.88
0.0,1.6,7.6000000000000005,0.87,0.5,-0.0
0.2,1.25,7.4,0.87,0.5,-0.0
0.2,1.25,7.6000000000000005,0.87,0.5,-0.0
0.0,1.6,7.6000000000000005,-0.78,-0.44,-0.44
0.0,1.4,7.800000000000001,-0.78,-0.44,-0.44
0.2,1.25,7.6000000000000005,-0.78,-0.44,-0.44
0.0,1.4,7.800000000000001,0.76,0.55,0.35
0.2,1.25,7.6000000000000005,0.76,0.55,0.35
0.2,1.125,7.800000000000001,0.76,0.55,0.35
0.0,1.4,7.800000000000001,-0.4,-0.29,0.87
0.0,2.0,8.0,-0.4,-0.29,0.87
0.2,1.125,7.800000000000001,-0.4,-0.29,0.87
0.0,2.0,8.0,0.89,0.28,-0.36
0.2,1.125,7.800000000000001,0.89,0.28,-0.36
0.2,1.375,8.0,0.89,0.28,-0.36
0.0,2.0,8.0,-0.52,-0.17,-0.84
0.0,1.0,8.200000000000001,-0.52,-0.17,-0.84
0.2,1.375,8.0,-0.52,-0.17,-0.84
0.0,1.0,8.200000000000001,0.0,0.47,0.88
0.2,1.375,8.0,0.0,0.47,0.88
0.2,1.0,8.200000000000001,0.0,0.47,0.88
0.0,1.0,8.200000000000001,0.0,-0.45,0.89
0.0,1.4,8.4,0.0,-0.45,0.89
0.2,1.0,8.200000000000001,0.0,-0.45,0.89
0.0,1.4,8.4,0.89,0.45,-0.0
0.2,1.0,8.200000000000001,0.89,0.45,-0.0
0.2,1.0,8.4,0.89,0.45,-0.0
0.0,1.4,8.4,-0.82,-0.41,-0.41
0.0,1.2,8.6,-0.82,-0.41,-0.41
0.2,1.0,8.4,-0.82,-0.41,-0.41
0.0,1.2,8.6,0.81,0.36,0.45
0.2,1.0,8.4,0.81,0.36,0.45
0.2,0.75,8.6,0.81,0.36,0.45
0.0,1.2,8.6,-0.71,-0.32,0.63
0.0,1.6,8.8,-0.71,-0.32,0.63
0.2,0.75,8.6,-0.71,-0.32,0.63
0.0,1.6,8.8,-0.03,0.22,-0.97
0.2,0.75,8.6,-0.03,0.22,-0.97
0.2,1.625,8.8,-0.03,0.22,-0.97
0.0,1.6,8.8,0.04,-0.32,0.95
0.0,2.2,9.0,0.04,-0.32,0.95
0.2,1.625,8.8,0.04,-0.32,0.95
0.0,2.2,9.0,0.89,0.39,-0.25
0.2,1.625,8.8,0.89,0.39,-0.25
0.2,1.75,9.0,0.89,0.39,-0.25
0.0,2.2,9.0,-0.71,-0.32,-0.63
0.0,1.8,9.200000000000001,-0.71,-0.32,-0.63
0.2,1.75,9.0,-0.71,-0.32,-0.63
0.0,1.8,9.200000000000001,0.24,0.97,-0.0
0.2,1.75,9.0,0.24,0.97,-0.0
0.2,1.75,9.200000000000001,0.24,0.97,-0.0
0.0,1.8,9.200000000000001,-0.17,-0.7,-0.7
0.0,1.6,9.4,-0.17,-0.7,-0.7
0.2,1.75,9.200000000000001,-0.17,-0.7,-0.7
0.0,1.6,9.4,-0.11,0.84,0.53
0.2,1.75,9.200000000000001,-0.11,0.84,0.53
0.2,1.625,9.4,-0.11,0.84,0.53
0.0,1.6,9.4,0.06,-0.45,-0.89
0.0,1.2,9.600000000000001,0.06,-0.45,-0.89
0.2,1.625,9.4,0.06,-0.45,-0.89
0.0,1.2,9.600000000000001,0.49,0.17,0.85
0.2,1.625,9.4,0.49,0.17,0.85
0.2,0.625,9.600000000000001,0.49,0.17,0.85
0.0,1.2,9.600000000000001,-0.94,-0.33,0.0
0.0,1.2,9.8,-0.94,-0.33,0.0
0.2,0.625,9.600000000000001,-0.94,-0.33,0.0
0.0,1.2,9.8,-0.08,0.3,-0.95
0.2,0.625,9.600000000000001,-0.08,0.3,-0.95
0.2,1.25,9.8,-0.08,0.3,-0.95
0.0,1.2,9.8,0.17,-0.7,0.7
0.0,1.4,10.0,0.17,-0.7,0.7
0.2,1.25,9.8,0.17,-0.7,0.7
0.0,1.4,10.0,-0.47,0.42,-0.78
0.2,1.25,9.8,-0.47,0.42,-0.78
0.2,1.625,10.0,-0.47,0.42,-0.78
0.0,1.4,10.0,0.62,-0.55,0.55
0.0,1.6,10.200000000000001,0.62,-0.55,0.55
0.2,1.625,10.0,0.62,-0.55,0.55
0.0,1.6,10.200000000000001,-0.69,0.34,-0.64
0.2,1.625,10.0,-0.69,0.34,-0.64
0.2,2.0,10.200000000000001,-0.69,0.34,-0.64
0.0,1.6,10.200000000000001,0.53,-0.27,-0.8
0.0,1.0,10.4,0.53,-0.27,-0.8
0.2,2.0,10.200000000000001,0.53,-0.27,-0.8
0.0,1.0,10.4,-0.97,0.22,0.14
0.2,2.0,10.200000000000001,-0.97,0.22,0.14
0.2,1.875,10.4,-0.97,0.22,0.14
0.0,1.0,10.4,0.81,-0.19,0.56
0.0,1.6,10.600000000000001,0.81,-0.19,0.56
0.2,1.875,10.4,0.81,-0.19,0.56
0.0,1.6,10.600000000000001,-0.86,0.43,-0.27
0.2,1.875,10.4,-0.86,0.43,-0.27
0.2,2.0,10.600000000000001,-0.86,0.43,-0.27
0.0,1.6,10.600000000000001,0.53,-0.27,-0.8
0.0,1.0,10.8,0.53,-0.27,-0.8
0.2,2.0,10.600000000000001,0.53,-0.27,-0.8
0.0,1.0,10.8,-0.92,0.25,0.31
0.2,2.0,10.600000000000001,-0.92,0.25,0.31
0.2,1.75,10.8,-0.92,0.25,0.31
0.0,1.0,10.8,0.67,-0.18,0.72
0.0,1.8,11.0,0.67,-0.18,0.72
0.2,1.75,10.8,0.67,-0.18,0.72
0.0,1.8,11.0,0.24,0.97,-0.0
0.2,1.75,10.8,0.24,0.97,-0.0
0.2,1.75,11.0,0.24,0.97,-0.0
0.0,1.8,11.0,-0.17,-0.7,0.7
0.0,2.0,11.200000000000001,-0.17,-0.7,0.7
0.2,1.75,11.0,-0.17,-0.7,0.7
0.0,2.0,11.200000000000001,0.47,0.75,-0.47
0.2,1.75,11.0,0.47,0.75,-0.47
0.2,1.875,11.200000000000001,0.47,0.75,-0.47
0.0,2.0,11.200000000000001,-0.27,-0.43,-0.86
0.0,1.6,11.4,-0.27,-0.43,-0.86
0.2,1.875,11.200000000000001,-0.27,-0.43,-0.86
0.0,1.6,11.4,0.23,0.46,0.86
0.2,1.875,11.200000000000001,0.23,0.46,0.86
0.2,1.5,11.4,0.23,0.46,0.86
0.0,1.6,11.4,-0.22,-0.44,0.87
0.0,2.0,11.600000000000001,-0.22,-0.44,0.87
0.2,1.5,11.4,-0.22,-0.44,0.87
0.0,2.0,11.600000000000001,0.0,0.37,-0.93
0.2,1.5,11.4,0.0,0.37,-0.93
0.2,2.0,11.600000000000001,0.0,0.37,-0.93
0.0,2.0,11.600000000000001,0.0,-0.37,-0.93
0.0,1.5,11.8,0.0,-0.37,-0.93
0.2,2.0,11.600000000000001,0.0,-0.37,-0.93
0.0,1.5,11.8,-0.22,0.44,0.87
0.2,2.0,11.600000000000001,-0.22,0.44,0.87
0.2,1.6,11.8,-0.22,0.44,0.87
0.2,2.2,0.0,-0.98,-0.16,-0.06
0.2,2.125,0.2,-0.98,-0.16,-0.06
0.4,1.0,0.0,-0.98,-0.16,-0.06
0.2,2.125,0.2,0.61,0.24,-0.76
0.4,1.0,0.0,0.61,0.24,-0.76
0.4,1.625,0.2,0.61,0.24,-0.76
0.2,2.125,0.2,-0.84,-0.34,-0.42
0.2,1.875,0.4,-0.84,-0.34,-0.42
0.4,1.625,0.2,-0.84,-0.34,-0.42
0.2,1.875,0.4,0.84,0.34,0.42
0.4,1.625,0.2,0.84,0.34,0.42
0.4,1.375,0.4,0.84,0.34,0.42
0.2,1.875,0.4,-0.9,-0.36,-0.23
0.2,1.75,0.6000000000000001,-0.9,-0.36,-0.23
0.4,1.375,0.4,-0.9,-0.36,-0.23
0.2,1.75,0.6000000000000001,-0.36,0.28,-0.89
0.4,1.375,0.4,-0.36,0.28,-0.89
0.4,2.0,0.6000000000000001,-0.36,0.28,-0.89
0.2,1.75,0.6000000000000001,0.78,-0.62,0.0
0.2,1.75,0.8,0.78,-0.62,0.0
0.4,2.0,0.6000000000000001,0.78,-0.62,0.0
0.2,1.75,0.8,0.28,0.45,0.85
0.4,2.0,0.6000000000000001,0.28,0.45,0.85
0.4,1.625,0.8,0.28,0.45,0.85
0.2,1.75,0.8,-0.28,-0.45,-0.85
0.2,1.375,1.0,-0.28,-0.45,-0.85
0.4,1.625,0.8,-0.28,-0.45,-0.85
0.2,1.375,1.0,-0.85,0.45,-0.28
0.4,1.625,0.8,-0.85,0.45,-0.28
0.4,1.75,1.0,-0.85,0.45,-0.28
0.2,1.375,1.0,0.57,-0.3,-0.76
0.2,0.875,1.2000000000000002,0.57,-0.3,-0.76
0.4,1.75,1.0,0.57,-0.3,-0.76
0.2,0.875,1.2000000000000002,-0.97,0.19,-0.12
0.4,1.75,1.0,-0.97,0.19,-0.12
0.4,1.875,1.2000000000000002,-0.97,0.19,-0.12
0.2,0.875,1.2000000000000002,0.88,-0.18,0.44
0.2,1.375,1.4000000000000001,0.88,-0.18,0.44
0.4,1.875,1.2000000000000002,0.88,-0.18,0.44
0.2,1.375,1.4000000000000001,-0.93,0.37,0.0
0.4,1.875,1.2000000000000002,-0.93,0.37,0.0
0.4,1.875,1.4000000000000001,-0.93,0.37,0.0
0.2,1.375,1.4000000000000001,0.68,-0.27,0.68
0.2,1.875,1.6,0.68,-0.27,0.68
0.4,1.875,1.4000000000000001,0.68,-0.27,0.68
0.2,1.875,1.6,0.0,1.0,-0.0
0.4,1.875,1.4000000000000001,0.0,1.0,-0.0
0.4,1.875,1.6,0.0,1.0,-0.0
0.2,1.875,1.6,0.0,-0.85,0.53
0.2,2.0,1.8,0.0,-0.85,0.53
0.4,1.875,1.6,0.0,-0.85,0.53
0.2,2.0,1.8,0.53,0.85,-0.0
0.4,1.875,1.6,0.53,0.85,-0.0
0.4,1.875,1.8,0.53,0.85,-0.0
0.2,2.0,1.8,-0.36,-0.58,-0.73
0.2,1.75,2.0,-0.36,-0.58,-0.73
0.4,1.875,1.8,-0.36,-0.58,-0.73
0.2,1.75,2.0,0.0,0.85,0.53
0.4,1.875,1.8,0.0,0.85,0.53
0.4,1.75,2.0,0.0,0.85,0.53
0.2,1.75,2.0,0.0,-0.3,-0.95
0.2,1.125,2.2,0.0,-0.3,-0.95
0.4,1.75,2.0,0.0,-0.3,-0.95
0.2,1.125,2.2,-0.23,0.36,0.9
0.4,1.75,2.0,-0.23,0.36,0.9
0.4,1.25,2.2,-0.23,0.36,0.9
0.2,1.125,2.2,0.53,-0.85,0.0
0.2,1.125,2.4000000000000004,0.53,-0.85,0.0
0.4,1.25,2.2,0.53,-0.85,0.0
0.2,1.125,2.4000000000000004,0.51,0.41,0.76
0.4,1.25,2.2,0.51,0.41,0.76
0.4,0.875,2.4000000000000004,0.51,0.41,0.76
0.2,1.125,2.4000000000000004,-0.73,-0.58,0.36
0.2,1.25,2.6,-0.73,-0.58,0.36
0.4,0.875,2.4000000000000004,-0.73,-0.58,0.36
0.2,1.25,2.6,0.73,0.58,-0.36
0.4,0.875,2.4000000000000004,0.73,0.58,-0.36
0.4,1.0,2.6,0.73,0.58,-0.36
0.2,1.25,2.6,-0.62,-0.49,0.62
0.2,1.5,2.8000000000000003,-0.62,-0.49,0.62
0.4,1.0,2.6,-0.62,-0.49,0.62
0.2,1.5,2.8000000000000003,0.93,0.37,-0.0
0.4,1.0,2.6,0.93,0.37,-0.0
0.4,1.0,2.8000000000000003,0.93,0.37,-0.0
0.2,1.5,2.8000000000000003,-0.9,-0.36,-0.23
0.2,1.375,3.0,-0.9,-0.36,-0.23
0.4,1.0,2.8000000000000003,-0.9,-0.36,-0.23
0.2,1.375,3.0,0.36,0.58,-0.73
0.4,1.0,2.8000000000000003,0.36,0.58,-0.73
0.4,1.25,3.0,0.36,0.58,-0.73
0.2,1.375,3.0,-0.53,-0.85,0.0
0.2,1.375,3.2,-0.53,-0.85,0.0
0.4,1.25,3.0,-0.53,-0.85,0.0
0.2,1.375,3.2,0.76,0.41,0.51
0.4,1.25,3.0,0.76,0.41,0.51
0.4,1.0,3.2,0.76,0.41,0.51
0.2,1.375,3.2,-0.57,-0.3,0.76
0.2,1.875,3.4000000000000004,-0.57,-0.3,0.76
0.4,1.0,3.2,-0.57,-0.3,0.76
0.2,1.875,3.4000000000000004,0.57,0.3,-0.76
0.4,1.0,3.2,0.57,0.3,-0.76
0.4,1.5,3.4000000000000004,0.57,0.3,-0.76
0.2,1.875,3.4000000000000004,-0.85,-0.45,-0.28
0.2,1.75,3.6,-0.85,-0.45,-0.28
0.4,1.5,3.4000000000000004,-0.85,-0.45,-0.28
0.2,1.75,3.6,-0.28,0.45,-0.85
0.4,1.5,3.4000000000000004,-0.28,0.45,-0.85
0.4,1.875,3.6,-0.28,0.45,-0.85
0.2,1.75,3.6,0.47,-0.75,0.47
0.2,1.875,3.8000000000000003,0.47,-0.75,0.47
0.4,1.875,3.6,0.47,-0.75,0.47
0.2,1.875,3.8000000000000003,-0.68,0.27,-0.68
0.4,1.875,3.6,-0.68,0.27,-0.68
0.4,2.375,3.8000000000000003,-0.68,0.27,-0.68
0.2,1.875,3.8000000000000003,0.68,-0.27,-0.68
0.2,1.375,4.0,0.68,-0.27,-0.68
0.4,2.375,3.8000000000000003,0.68,-0.27,-0.68
0.2,1.375,4.0,0.0,0.2,0.98
0.4,2.375,3.8000000000000003,0.0,0.2,0.98
0.4,1.375,4.0,0.0,0.2,0.98
0.2,1.375,4.0,0.0,-1.0,0.0
0.2,1.375,4.2,0.0,-1.0,0.0
0.4,1.375,4.0,0.0,-1.0,0.0
0.2,1.375,4.2,0.62,0.49,0.62
0.4,1.375,4.0,0.62,0.49,0.62
0.4,1.125,4.2,0.62,0.49,0.62
0.2,1.375,4.2,-0.78,-0.62,0.0
0.2,1.375,4.4,-0.78,-0.62,0.0
0.4,1.125,4.2,-0.78,-0.62,0.0
0.2,1.375,4.4,-0.28,0.45,-0.85
0.4,1.125,4.2,-0.28,0.45,-0.85
0.4,1.5,4.4,-0.28,0.45,-0.85
0.2,1.375,4.4,0.36,-0.58,-0.73
0.2,1.125,4.6000000000000005,0.36,-0.58,-0.73
0.4,1.5,4.4,0.36,-0.58,-0.73
0.2,1.125,4.6000000000000005,-0.9,0.36,-0.23
0.4,1.5,4.4,-0.9,0.36,-0.23
0.4,1.625,4.6000000000000005,-0.9,0.36,-0.23
0.2,1.125,4.6000000000000005,0.54,-0.22,0.81
0.2,1.875,4.800000000000001,0.54,-0.22,0.81
0.4,1.625,4.6000000000000005,0.54,-0.22,0.81
0.2,1.875,4.800000000000001,-0.42,0.34,-0.84
0.4,1.625,4.6000000000000005,-0.42,0.34,-0.84
0.4,2.125,4.800000000000001,-0.42,0.34,-0.84
0.2,1.875,4.800000000000001,0.42,-0.34,-0.84
0.2,1.375,5.0,0.42,-0.34,-0.84
0.4,2.125,4.800000000000001,0.42,-0.34,-0.84
0.2,1.375,5.0,-0.19,0.3,0.94
0.4,2.125,4.800000000000001,-0.19,0.3,0.94
0.4,1.5,5.0,-0.19,0.3,0.94
0.2,1.375,5.0,0.36,-0.58,0.73
0.2,1.625,5.2,0.36,-0.58,0.73
0.4,1.5,5.0,0.36,-0.58,0.73
0.2,1.625,5.2,-0.51,0.41,-0.76
0.4,1.5,5.0,-0.51,0.41,-0.76
0.4,1.875,5.2,-0.51,0.41,-0.76
0.2,1.625,5.2,0.73,-0.58,-0.36
0.2,1.5,5.4,0.73,-0.58,-0.36
0.4,1.875,5.2,0.73,-0.58,-0.36
0.2,1.5,5.4,-0.88,0.47,0.0
